filename	maf	phenotype_name	phenotype_code	p-1e-04	p-1e-05	p-1e-06	p-1e-07	p-1e-08
20003_1140874138	maf_0.01	Treatment/medication code: ciprofloxacin	20003_1140874138	94	11	3	0	0
20003_1140874370	maf_0.01	Treatment/medication code: aciclovir	20003_1140874370	108	17	1	0	0
20003_1140874420	maf_0.01	Treatment/medication code: quinine	20003_1140874420	234	45	8	4	2
20003_1140874686	maf_0.01	Treatment/medication code: glucophage 500mg tablet	20003_1140874686	136	29	5	2	0
20003_1140874744	maf_0.01	Treatment/medication code: gliclazide	20003_1140874744	294	67	19	9	4
20003_1140874790	maf_0.01	Treatment/medication code: betamethasone	20003_1140874790	191	25	3	1	1
20003_1140874852	maf_0.01	Treatment/medication code: thyroxine sodium	20003_1140874852	217	34	12	2	2
20003_1140874866	maf_0.01	Treatment/medication code: carbimazole	20003_1140874866	141	26	12	8	7
20003_1140874896	maf_0.01	Treatment/medication code: hydrocortisone	20003_1140874896	225	43	5	3	0
20003_1140874930	maf_0.01	Treatment/medication code: prednisolone	20003_1140874930	264	34	5	2	2
20003_1140875336	maf_0.01	Treatment/medication code: nabumetone	20003_1140875336	97	12	2	1	1
20003_1140875392	maf_0.01	Treatment/medication code: plaquenil 200mg tablet	20003_1140875392	121	21	5	1	0
20003_1140875408	maf_0.01	Treatment/medication code: allopurinol	20003_1140875408	276	72	25	17	13
20003_1140875420	maf_0.01	Treatment/medication code: baclofen	20003_1140875420	163	28	5	2	0
20003_1140875486	maf_0.01	Treatment/medication code: colchicine	20003_1140875486	130	15	2	1	1
20003_1140875632	maf_0.01	Treatment/medication code: movelat gel	20003_1140875632	123	16	2	0	0
20003_1140875840	maf_0.01	Treatment/medication code: timolol 0.25% eye drops	20003_1140875840	135	23	6	0	0
20003_1140875990	maf_0.01	Treatment/medication code: hypromellose	20003_1140875990	183	37	4	0	0
20003_1140876076	maf_0.01	Treatment/medication code: flixonase 50micrograms aqueous nasal spray	20003_1140876076	228	43	10	2	0
20003_1140876136	maf_0.01	Treatment/medication code: beconase 50micrograms nasal spray	20003_1140876136	246	34	8	1	0
20003_1140876146	maf_0.01	Treatment/medication code: rhinocort 50micrograms nasal spray	20003_1140876146	124	21	5	1	1
20003_1140876404	maf_0.01	Treatment/medication code: aqueous cream bp	20003_1140876404	130	13	2	0	0
20003_1140876592	maf_0.01	Treatment/medication code: multivitamin+mineral preparations	20003_1140876592	215	23	3	0	0
20003_1140877630	maf_0.01	Treatment/medication code: calcium+ergocalciferol tablet	20003_1140877630	111	14	2	0	0
20003_1140877826	maf_0.01	Treatment/medication code: sodium bicarbonate	20003_1140877826	113	20	2	0	0
20003_1140877892	maf_0.01	Treatment/medication code: voltarol emulgel	20003_1140877892	130	23	3	1	0
20003_1140878036	maf_0.01	Treatment/medication code: diclofenac sodium+misoprostol	20003_1140878036	149	21	2	2	0
20003_1140878172	maf_0.01	Treatment/medication code: tears naturale eye drops	20003_1140878172	99	14	0	0	0
20003_1140878186	maf_0.01	Treatment/medication code: liquifilm tears 1.4% eye drops	20003_1140878186	105	14	1	0	0
20003_1140878226	maf_0.01	Treatment/medication code: diprobase cream	20003_1140878226	179	28	5	2	1
20003_1140878304	maf_0.01	Treatment/medication code: e45 cream	20003_1140878304	125	17	2	0	0
20003_1140878324	maf_0.01	Treatment/medication code: oilatum cream	20003_1140878324	112	16	4	0	0
20003_1140879392	maf_0.01	Treatment/medication code: manevac granules	20003_1140879392	104	18	4	0	0
20003_1140879404	maf_0.01	Treatment/medication code: docusate sodium	20003_1140879404	147	21	6	1	1
20003_1140879406	maf_0.01	Treatment/medication code: ranitidine	20003_1140879406	223	27	3	0	0
20003_1140879424	maf_0.01	Treatment/medication code: alverine	20003_1140879424	133	17	5	2	0
20003_1140879428	maf_0.01	Treatment/medication code: mebeverine	20003_1140879428	245	37	9	1	0
20003_1140879430	maf_0.01	Treatment/medication code: domperidone	20003_1140879430	193	28	5	2	0
20003_1140879464	maf_0.01	Treatment/medication code: loperamide	20003_1140879464	242	32	9	3	2
20003_1140879494	maf_0.01	Treatment/medication code: metoclopramide	20003_1140879494	152	20	4	1	1
20003_1140879540	maf_0.01	Treatment/medication code: fluoxetine	20003_1140879540	245	29	3	1	1
20003_1140879616	maf_0.01	Treatment/medication code: amitriptyline	20003_1140879616	253	41	11	0	0
20003_1140879620	maf_0.01	Treatment/medication code: clomipramine	20003_1140879620	137	25	5	3	1
20003_1140879628	maf_0.01	Treatment/medication code: dothiepin	20003_1140879628	110	15	1	0	0
20003_1140879630	maf_0.01	Treatment/medication code: imipramine	20003_1140879630	119	22	3	0	0
20003_1140879634	maf_0.01	Treatment/medication code: trazodone	20003_1140879634	203	34	5	1	1
20003_1140879644	maf_0.01	Treatment/medication code: amantadine	20003_1140879644	93	17	3	1	0
20003_1140879658	maf_0.01	Treatment/medication code: chlorpromazine	20003_1140879658	100	14	1	0	0
20003_1140879760	maf_0.01	Treatment/medication code: bisoprolol	20003_1140879760	245	35	8	2	2
20003_1140879762	maf_0.01	Treatment/medication code: celiprolol	20003_1140879762	84	14	1	0	0
20003_1140879774	maf_0.01	Treatment/medication code: alfuzosin	20003_1140879774	200	24	3	0	0
20003_1140879778	maf_0.01	Treatment/medication code: doxazosin	20003_1140879778	273	39	10	3	2
20003_1140879792	maf_0.01	Treatment/medication code: terbutaline	20003_1140879792	185	33	2	0	0
20003_1140879798	maf_0.01	Treatment/medication code: terazosin	20003_1140879798	92	11	1	0	0
20003_1140879802	maf_0.01	Treatment/medication code: amlodipine	20003_1140879802	353	120	45	25	16
20003_1140879806	maf_0.01	Treatment/medication code: diltiazem	20003_1140879806	201	26	4	1	1
20003_1140879818	maf_0.01	Treatment/medication code: metoprolol	20003_1140879818	180	34	4	0	0
20003_1140879842	maf_0.01	Treatment/medication code: propranolol	20003_1140879842	242	43	9	1	0
20003_1140879854	maf_0.01	Treatment/medication code: sotalol	20003_1140879854	164	37	5	2	1
20003_1140879866	maf_0.01	Treatment/medication code: timolol	20003_1140879866	137	22	2	0	0
20003_1140880072	maf_0.01	Treatment/medication code: gamolenic acid	20003_1140880072	84	14	3	1	0
20003_1140880086	maf_0.01	Treatment/medication code: calcipotriol	20003_1140880086	139	22	10	7	5
20003_1140880956	maf_0.01	Treatment/medication code: fentanyl	20003_1140880956	97	15	1	0	0
20003_1140881320	maf_0.01	Treatment/medication code: magnesium carbonate	20003_1140881320	107	14	2	1	0
20003_1140881446	maf_0.01	Treatment/medication code: proctosedyl ointment	20003_1140881446	106	21	6	3	0
20003_1140881472	maf_0.01	Treatment/medication code: lacri-lube eye ointment	20003_1140881472	175	24	6	2	0
20003_1140881474	maf_0.01	Treatment/medication code: normacol granules	20003_1140881474	98	15	3	0	0
20003_1140881702	maf_0.01	Treatment/medication code: adalate 10mg capsule	20003_1140881702	128	22	3	0	0
20003_1140881856	maf_0.01	Treatment/medication code: salbutamol	20003_1140881856	250	43	7	3	2
20003_1140881882	maf_0.01	Treatment/medication code: timoptol 0.25% eye drops	20003_1140881882	126	23	5	1	1
20003_1140882236	maf_0.01	Treatment/medication code: seroxat 20mg tablet	20003_1140882236	161	29	7	1	1
20003_1140882272	maf_0.01	Treatment/medication code: oramorph 10mg/5ml oral solution	20003_1140882272	102	18	3	1	0
20003_1140882394	maf_0.01	Treatment/medication code: paracetamol + codeine	20003_1140882394	143	18	4	0	0
20003_1140882498	maf_0.01	Treatment/medication code: penicillin	20003_1140882498	117	17	1	0	0
20003_1140882618	maf_0.01	Treatment/medication code: diprosalic ointment	20003_1140882618	105	17	2	0	0
20003_1140882626	maf_0.01	Treatment/medication code: betnesol 0.1% eye/ear/nose drops	20003_1140882626	106	15	2	1	0
20003_1140882694	maf_0.01	Treatment/medication code: betnovate cream	20003_1140882694	250	50	9	1	1
20003_1140882728	maf_0.01	Treatment/medication code: otomize ear spray	20003_1140882728	127	21	2	1	0
20003_1140882776	maf_0.01	Treatment/medication code: fucibet cream	20003_1140882776	112	12	1	0	0
20003_1140882782	maf_0.01	Treatment/medication code: dermovate cream	20003_1140882782	176	24	3	1	0
20003_1140882800	maf_0.01	Treatment/medication code: eumovate cream	20003_1140882800	175	31	12	2	1
20003_1140882910	maf_0.01	Treatment/medication code: daktacort cream	20003_1140882910	136	20	1	0	0
20003_1140882946	maf_0.01	Treatment/medication code: livial 2.5mg tablet	20003_1140882946	171	35	6	1	0
20003_1140883066	maf_0.01	Treatment/medication code: insulin product	20003_1140883066	278	62	21	14	12
20003_1140883468	maf_0.01	Treatment/medication code: clonidine	20003_1140883468	193	28	4	0	0
20003_1140883476	maf_0.01	Treatment/medication code: procyclidine	20003_1140883476	120	20	3	1	0
20003_1140883504	maf_0.01	Treatment/medication code: cetirizine	20003_1140883504	258	42	8	0	0
20003_1140883524	maf_0.01	Treatment/medication code: cinnarizine	20003_1140883524	118	16	3	0	0
20003_1140883548	maf_0.01	Treatment/medication code: ipratropium	20003_1140883548	167	27	5	1	0
20003_1140883568	maf_0.01	Treatment/medication code: oxybutynin	20003_1140883568	185	32	8	1	0
20003_1140883656	maf_0.01	Treatment/medication code: hydroxyzine	20003_1140883656	88	13	1	0	0
20003_1140883664	maf_0.01	Treatment/medication code: pizotifen	20003_1140883664	181	40	8	2	1
20003_1140883748	maf_0.01	Treatment/medication code: selenium product	20003_1140883748	227	33	5	0	0
20003_1140883968	maf_0.01	Treatment/medication code: carmellose	20003_1140883968	106	17	2	0	0
20003_1140884308	maf_0.01	Treatment/medication code: hydroxychloroquine	20003_1140884308	181	30	5	3	1
20003_1140884412	maf_0.01	Treatment/medication code: sumatriptan	20003_1140884412	238	31	5	0	0
20003_1140884444	maf_0.01	Treatment/medication code: codeine	20003_1140884444	260	52	8	2	1
20003_1140884464	maf_0.01	Treatment/medication code: dihydrocodeine	20003_1140884464	257	46	5	2	0
20003_1140884488	maf_0.01	Treatment/medication code: diclofenac	20003_1140884488	245	39	3	0	0
20003_1140884516	maf_0.01	Treatment/medication code: thyroxine product	20003_1140884516	291	70	30	16	14
20003_1140884600	maf_0.01	Treatment/medication code: metformin	20003_1140884600	414	141	62	36	24
20003_1140884622	maf_0.01	Treatment/medication code: oestrogen product	20003_1140884622	109	13	1	0	0
20003_1140884654	maf_0.01	Treatment/medication code: beclomethasone	20003_1140884654	254	38	8	0	0
20003_1140884672	maf_0.01	Treatment/medication code: fludrocortisone	20003_1140884672	117	27	12	8	5
20003_1140884696	maf_0.01	Treatment/medication code: clobetasone	20003_1140884696	77	11	3	0	0
20003_1140884700	maf_0.01	Treatment/medication code: trimovate ointment	20003_1140884700	122	14	1	0	0
20003_1140888092	maf_0.01	Treatment/medication code: elocon cream	20003_1140888092	113	19	3	0	0
20003_1140888098	maf_0.01	Treatment/medication code: fluticasone	20003_1140888098	231	40	3	0	0
20003_1140888172	maf_0.01	Treatment/medication code: mometasone	20003_1140888172	213	36	5	2	0
20003_1140888266	maf_0.01	Treatment/medication code: warfarin	20003_1140888266	242	50	16	11	7
20003_1140888362	maf_0.01	Treatment/medication code: pyridoxine preparation	20003_1140888362	96	13	2	0	0
20003_1140888366	maf_0.01	Treatment/medication code: thiamine preparation	20003_1140888366	197	29	3	0	0
20003_1140888386	maf_0.01	Treatment/medication code: iron product	20003_1140888386	204	27	1	0	0
20003_1140888390	maf_0.01	Treatment/medication code: ferrous salt product	20003_1140888390	88	12	3	1	0
20003_1140888502	maf_0.01	Treatment/medication code: amiodarone	20003_1140888502	155	27	6	1	0
20003_1140888510	maf_0.01	Treatment/medication code: verapamil	20003_1140888510	189	26	4	0	0
20003_1140888512	maf_0.01	Treatment/medication code: amiloride	20003_1140888512	120	19	0	0	0
20003_1140888538	maf_0.01	Treatment/medication code: zinc product	20003_1140888538	222	31	5	3	0
20003_1140888552	maf_0.01	Treatment/medication code: enalapril	20003_1140888552	267	45	3	0	0
20003_1140888556	maf_0.01	Treatment/medication code: fosinopril	20003_1140888556	128	25	4	0	0
20003_1140888560	maf_0.01	Treatment/medication code: perindopril	20003_1140888560	228	31	2	0	0
20003_1140888570	maf_0.01	Treatment/medication code: flecainide	20003_1140888570	217	46	7	1	1
20003_1140888594	maf_0.01	Treatment/medication code: fluvastatin	20003_1140888594	96	16	3	0	0
20003_1140888646	maf_0.01	Treatment/medication code: felodipine	20003_1140888646	251	51	10	2	0
20003_1140888648	maf_0.01	Treatment/medication code: pravastatin	20003_1140888648	225	25	2	1	0
20003_1140888688	maf_0.01	Treatment/medication code: betahistine	20003_1140888688	223	33	2	1	1
20003_1140888758	maf_0.01	Treatment/medication code: penicillin v	20003_1140888758	97	13	0	0	0
20003_1140888762	maf_0.01	Treatment/medication code: ismn - isosorbide mononitrate	20003_1140888762	126	13	1	1	0
20003_1140909368	maf_0.01	Treatment/medication code: carvedilol	20003_1140909368	141	28	7	0	0
20003_1140909482	maf_0.01	Treatment/medication code: opticrom allergy eye drops	20003_1140909482	122	20	3	0	0
20003_1140909578	maf_0.01	Treatment/medication code: losec 10mg capsule	20003_1140909578	155	26	4	0	0
20003_1140909674	maf_0.01	Treatment/medication code: cod liver oil capsule	20003_1140909674	207	27	3	0	0
20003_1140909702	maf_0.01	Treatment/medication code: sulfasalazine	20003_1140909702	167	27	6	3	3
20003_1140909708	maf_0.01	Treatment/medication code: furosemide	20003_1140909708	242	36	6	2	0
20003_1140909726	maf_0.01	Treatment/medication code: vitamin c product	20003_1140909726	228	43	5	0	0
20003_1140909766	maf_0.01	Treatment/medication code: multivitamins capsule	20003_1140909766	149	30	7	1	0
20003_1140909786	maf_0.01	Treatment/medication code: beclometasone	20003_1140909786	231	37	8	2	1
20003_1140909788	maf_0.01	Treatment/medication code: sodium cromoglicate	20003_1140909788	147	26	4	2	0
20003_1140909790	maf_0.01	Treatment/medication code: chlorphenamine	20003_1140909790	138	29	2	0	0
20003_1140909806	maf_0.01	Treatment/medication code: dosulepin	20003_1140909806	274	36	2	0	0
20003_1140909872	maf_0.01	Treatment/medication code: vitamin b1 preparation	20003_1140909872	101	19	3	0	0
20003_1140909874	maf_0.01	Treatment/medication code: vitamin b6 preparation	20003_1140909874	204	32	9	0	0
20003_1140909936	maf_0.01	Treatment/medication code: indometacin	20003_1140909936	141	25	4	1	0
20003_1140909954	maf_0.01	Treatment/medication code: acyclovir	20003_1140909954	97	12	1	0	0
20003_1140910494	maf_0.01	Treatment/medication code: b12 - hydroxocobalamin prep	20003_1140910494	162	27	6	0	0
20003_1140910498	maf_0.01	Treatment/medication code: flu - influenza vaccine	20003_1140910498	108	11	1	0	0
20003_1140910512	maf_0.01	Treatment/medication code: ismo - isosorbide mononitrate	20003_1140910512	90	14	2	0	0
20003_1140910548	maf_0.01	Treatment/medication code: iron sulphate	20003_1140910548	129	26	3	0	0
20003_1140910640	maf_0.01	Treatment/medication code: luteine	20003_1140910640	140	25	5	2	0
20003_1140910698	maf_0.01	Treatment/medication code: oil of peppermint	20003_1140910698	105	18	3	1	0
20003_1140910766	maf_0.01	Treatment/medication code: nicorandil	20003_1140910766	264	45	15	3	2
20003_1140910814	maf_0.01	Treatment/medication code: sodium thyroxine	20003_1140910814	118	19	3	0	0
20003_1140910832	maf_0.01	Treatment/medication code: sodium warfarin	20003_1140910832	141	23	5	2	0
20003_1140911638	maf_0.01	Treatment/medication code: kelp+garlic product	20003_1140911638	135	13	1	0	0
20003_1140911640	maf_0.01	Treatment/medication code: lecithin product	20003_1140911640	130	22	5	1	0
20003_1140911642	maf_0.01	Treatment/medication code: tacrolimus	20003_1140911642	105	14	1	0	0
20003_1140911658	maf_0.01	Treatment/medication code: imigran 50mg tablet	20003_1140911658	210	42	5	0	0
20003_1140911680	maf_0.01	Treatment/medication code: starflower oil	20003_1140911680	174	27	3	1	0
20003_1140911682	maf_0.01	Treatment/medication code: selenium ace tablet	20003_1140911682	167	26	4	0	0
20003_1140911698	maf_0.01	Treatment/medication code: slozem 120mg m/r capsule	20003_1140911698	105	11	1	0	0
20003_1140911730	maf_0.01	Treatment/medication code: flax oil tablet	20003_1140911730	221	52	12	2	0
20003_1140911732	maf_0.01	Treatment/medication code: garlic product	20003_1140911732	222	28	1	0	0
20003_1140911734	maf_0.01	Treatment/medication code: ginkgo forte tablet	20003_1140911734	233	43	9	1	0
20003_1140911736	maf_0.01	Treatment/medication code: ginseng product	20003_1140911736	197	24	5	0	0
20003_1140911754	maf_0.01	Treatment/medication code: anadin tablet	20003_1140911754	152	28	3	1	0
20003_1140912212	maf_0.01	Treatment/medication code: menophase tablet	20003_1140912212	105	16	1	0	0
20003_1140913292	maf_0.01	Treatment/medication code: synalar 1:10 cream	20003_1140913292	98	21	3	0	0
20003_1140916282	maf_0.01	Treatment/medication code: venlafaxine	20003_1140916282	227	37	7	1	0
20003_1140916288	maf_0.01	Treatment/medication code: efexor 37.5mg tablet	20003_1140916288	108	22	5	0	0
20003_1140916356	maf_0.01	Treatment/medication code: losartan	20003_1140916356	251	44	7	1	0
20003_1140916682	maf_0.01	Treatment/medication code: evening primrose oil	20003_1140916682	212	30	2	0	0
20003_1140916790	maf_0.01	Treatment/medication code: evorel 25 patch	20003_1140916790	159	29	4	0	0
20003_1140916980	maf_0.01	Treatment/medication code: zantac 75 tablet	20003_1140916980	134	22	3	0	0
20003_1140917034	maf_0.01	Treatment/medication code: airomir 100micrograms cfc-free inhaler	20003_1140917034	121	13	2	0	0
20003_1140917056	maf_0.01	Treatment/medication code: kliofem tablet	20003_1140917056	147	16	3	0	0
20003_1140917428	maf_0.01	Treatment/medication code: angitil sr 90 m/r capsule	20003_1140917428	88	15	2	1	0
20003_1140921600	maf_0.01	Treatment/medication code: citalopram	20003_1140921600	202	31	1	1	0
20003_1140921814	maf_0.01	Treatment/medication code: mirena 52mg intrauterine system	20003_1140921814	182	23	4	0	0
20003_1140921822	maf_0.01	Treatment/medication code: mirena 20mcg/24hrs intrauterine system	20003_1140921822	169	25	5	0	0
